MESURE_TME,CNTER_NM,AGE_FLAG_NM,MESURE_PLACE_FLAG_NM,MESURE_AGE_CO,INPT_FLAG_NM,COAW_FLAG_NM,MESURE_DE,MVM_PRSCRPTN_CN,SEXDSTN_FLAG_CD
"4","의정부","어르신","일반","80","관리자","3등급","20250224","준비운동:목 스트레칭,가슴/어깨 앞쪽 스트레칭,아래 팔 스트레칭 / 본운동:걷기,실내 자전거타기,트레드밀에서 걷기,엉덩관절 회전하기 / 정리운동:허리 스트레칭,배스트레칭,넙다리 뒤쪽 스트레칭","M"
"6","광주","어르신","일반","74","관리자","3등급","20250224","준비운동:대퇴이두근 스트레칭,엉덩이 스트레칭,대퇴사두근 스트레칭 / 본운동:베개 밟고 두발 모아 서기,베개 밟고 교차 서기,베개 밟고 측면으로 양팔 들기,균형 걷기,스텝박스,스텝박스 오르내리기  / 정리운동:가슴 스트레칭,등/어깨 뒤쪽 스트레칭,옆구리 스트레칭,몸 앞으로 굽히기","M"
"1","강릉","성인","일반","20","관리자","3등급","20250224","준비운동:허리 스트레칭,배스트레칭,옆구리 스트레칭,엉덩이 스트레칭","M"
"4","광주","어르신","일반","78","관리자","2등급","20250224","준비운동:고관절 스트레칭,대퇴이두근 스트레칭,대퇴사두근 스트레칭 / 본운동:덤벨 잡고 앉았다 일어서기,앉아서 다리 펴기,앉아서 다리 밀기 ,물병 들고 한발 앞으로 내밀고 앉았다 일어서기 / 정리운동:목 스트레칭,가슴 스트레칭,팔꿈치 맞닿아 원그리기,등/어깨 뒤쪽 스트레칭","M"
"5","광주","어르신","일반","78","관리자","3등급","20250224","준비운동:고정식 트레드밀에서 걷기,스텝박스,스텝박스 오르내리기 ,가슴 스트레칭,등/어깨 뒤쪽 스트레칭,내전근 스트레칭,엉덩이 스트레칭","M"
"4","신안","성인","일반","48","관리자","3등급","20250224","본운동:누워서 배가로근 수축 I,윗몸 말아 올리기,소파를 이용한 윗몸올리기,누워서 다리 들어올리기","F"
"2","진천","어르신","일반","82","관리자","3등급","20250224","준비운동:전신 루틴 스트레칭 / 본운동:고정식 트레드밀에서 걷기,앉아서 엉덩관절 굽히기,서서 뒤꿈치 들기 / 정리운동:전신 루틴 스트레칭","M"
"1","KSPO송파별관(어르신)","어르신","일반","83","관리자","2등급","20250224","준비운동:어깨 스트레칭,몸통 비틀기,등 대고 대퇴이두근 스트레칭,마주 앉아 대퇴이두근 스트레칭 / 본운동:고정식 트레드밀에서 걷기,고정식 자전거 타기,스텝박스,스텝박스 오르내리기  / 정리운동:고관절 스트레칭,대퇴이두근 스트레칭,대퇴이두근 스트레칭2,엉덩이 스트레칭","M"
"17","청주","어르신","일반","75","관리자","2등급","20250224","준비운동:마주 앉아 대퇴이두근 스트레칭,고관절 스트레칭,가슴 스트레칭,척추 스트레칭 / 본운동:앉아서 다리 펴기,덤벨 잡고 뒤꿈치 들기,물통으로 양팔 들어올리기,앉아서 밴드 잡고 몸통 돌리기 / 정리운동:내전근 스트레칭,엉덩이 스트레칭,스텝박스 오르내리기 ,수영","F"
"6","KSPO송파별관(어르신)","어르신","일반","70","관리자","3등급","20250224","준비운동:고정식 트레드밀에서 걷기 / 본운동:등 대고 대퇴이두근 스트레칭,고관절 스트레칭 / 정리운동:고정식 자전거 타기","M"
"1","강북","성인","일반","23","관리자","2등급","20250224","준비운동:누워서 배가로근 수축 II,윗몸 말아 올리기,소파를 이용한 윗몸올리기 / 본운동:넙다리 뒤쪽 스트레칭,넙다리 안쪽 스트레칭,하지 루틴 스트레칭1","F"
"3","오산","성인","일반","20","관리자","2등급","20250224","준비운동:막대 잡고 팔 안쪽/바깥 돌림,누워서 막대 잡고 팔 회전하기,옆으로 누워서팔 앞으로 당기기,테이블 이용하여 팔 들어 올리기","M"
"1","KSPO송파","성인","일반","54","관리자","참가","20250224","준비운동:아래 팔 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭 / 본운동:앉았다 일어서기,누워서 하늘 자전거,누워서 엉덩이 들어올리기,계단 올라갔다 내려오기 / 정리운동:짐볼을 이용한 동적 루틴 스트레칭,작은 공을 이용한 동적 루틴 스트레칭","M"
"2","창원","어르신","일반","71","관리자","2등급","20250224","준비운동:앉아서 어깨 위로 밀기,앉아서 덤벨로 손목 굽히기,물통으로 양팔 들어올리기,밴드 머리 뒤로 들어올리기","M"
"1","오산","성인","일반","43","관리자","3등급","20250224","준비운동:전신 루틴 스트레칭,유산소 운동 전 동적 루틴 스트레칭 / 본운동:달리기,실내 자전거타기,줄넘기,수영,맨몸운동  루틴프로그램,웨이트 트레이닝  루틴프로그램,저항밴드 운동  루틴프로그램,계단 두 칸씩 뛰기","F"
"1","중구(서울)","성인","일반","21","관리자","참가","20250224","본운동:등/어깨 뒤쪽 스트레칭,엉덩이 스트레칭,하지 루틴 스트레칭1,전신 루틴 스트레칭,한발 앞으로 내밀고 앉았다 일어서기,매달려서 다리 들기,옆으로 누워 버티기,팔굽혀펴기","F"
"1","중구(서울)","성인","일반","26","관리자","참가","20250224","본운동:조깅,자전거타기,박스 운동  루틴프로그램,버피운동 / 정리운동:요가 및 필라테스  루틴프로그램","F"
"1","군산","성인","일반","54","관리자","참가","20250224","준비운동:목 스트레칭,등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭 / 본운동:실내 자전거타기,줄넘기,허리 스트레칭,배스트레칭,옆구리 스트레칭,서서 다리 뒤로 차기,누워서 배가로근 수축 I,윗몸올리기 ,짐볼 윗몸올리기 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,하지 루틴 스트레칭2","F"
"1","삼척","성인","일반","58","관리자","3등급","20250224","준비운동:걷기,달리기,유산소 운동 전 동적 루틴 스트레칭,팔벌려뛰기,빠르게 걷기 / 본운동:앉았다 일어서기,매달려서 다리 들기,엎드려 버티기,엎드려서 팔 다리 들기,버피운동,팔굽혀펴기(무릎대고 실시) / 정리운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭,자가근막이완술 루틴 스트레칭","F"
"2","서구(대전)","성인","일반","32","관리자","3등급","20250224","준비운동:유산소 운동 전 동적 루틴 스트레칭 / 본운동:달리기,웨이트 트레이닝  루틴프로그램 / 정리운동:하지 루틴 스트레칭1,전신 루틴 스트레칭","M"
"1","증평","성인","일반","36","관리자","참가","20250224","준비운동:벌림 밸런스 운동-60~120도 사이,밴드잡고 머리 위에서 팔꿈치 펴기 / 본운동:서서 다리로 탄력밴드 당기기 II,서서 뒤꿈치 들기,계단 두발 뛰기,허리 스트레칭 / 정리운동:유산소 운동 전 동적 루틴 스트레칭,좌식생활자를 위한 동적 루틴 스트레칭","F"
"1","증평","성인","일반","39","관리자","3등급","20250224","준비운동:막대 잡고 팔 안쪽/바깥 돌림,누워서 막대 잡고 팔 들어올리기 / 본운동:달리기 / 정리운동:상지 루틴 스트레칭,전신 루틴 스트레칭","M"
"3","성동","성인","일반","54","관리자","참가","20250224","준비운동:목 스트레칭,등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,아래 팔 스트레칭 / 본운동:실내 자전거타기,줄넘기,허리 스트레칭,배스트레칭,옆구리 스트레칭,서서 다리 뒤로 차기,누워서 배가로근 수축 I,윗몸올리기 ,짐볼 윗몸올리기 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,하지 루틴 스트레칭2","F"
"2","고양","성인","일반","26","관리자","참가","20250224","준비운동:넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭,하지 루틴 스트레칭1 / 본운동:허리 스트레칭,배스트레칭,옆구리 스트레칭,엉덩이 스트레칭","M"
"3","영주","성인","일반","46","관리자","3등급","20250224","준비운동:유산소 운동 전 동적 루틴 스트레칭,자가근막이완술 루틴 스트레칭 / 본운동:턱걸이,윗몸 말아 올리기,서서 상체 일으키기,앉았다 일어서기,계단 뛰어 오르기 / 정리운동:상지 루틴 스트레칭,전신 루틴 스트레칭,달리기","M"
"5","고양","성인","일반","24","관리자","3등급","20250224","준비운동:걷기,달리기,실내 자전거타기,계단 올라갔다 내려오기","F"
"2","성동","성인","일반","64","관리자","참가","20250224","준비운동:가슴/어깨 앞쪽 스트레칭,허리 스트레칭,넙다리 뒤쪽 스트레칭 / 본운동:한발 앞으로 내밀고 앉았다 일어서기,윗몸 말아 올리기,엎드려서 다리 차올리기,앉아서 위로 밀기 / 정리운동:팔벌려뛰기,달리기,계단 올라갔다 내려오기,수영","F"
"2","창원","성인","일반","23","관리자","참가","20250224","준비운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,허리 스트레칭,배스트레칭 / 본운동:앉았다 일어서면서 점프하기,무릎 높여 제자리 달리기,팔벌려뛰기,버피운동 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","F"
"10","군산","성인","일반","36","관리자","참가","20250224","준비운동:하지 루틴 스트레칭1,전신 루틴 스트레칭 / 본운동:턱걸이,원판던지기,스텝퍼 오르내리기,버피운동 / 정리운동:등/어깨 뒤쪽 스트레칭,넙다리 뒤쪽 스트레칭","M"
"1","계룡","성인","일반","51","관리자","참가","20250224","준비운동:전신 루틴 스트레칭 / 본운동:턱걸이,앉았다 일어서기,팔굽혀펴기,웨이트 트레이닝  루틴프로그램,조깅,자전거타기,줄넘기 운동,박스 운동  루틴프로그램,팔벌려뛰기,버피운동 / 정리운동:하지 루틴 스트레칭1,하지 루틴 스트레칭2,상지 루틴 스트레칭","M"
"1","구미","성인","일반","20","관리자","참가","20250224","준비운동:등/어깨 뒤쪽 스트레칭,허리 스트레칭,배스트레칭,하지 루틴 스트레칭2 / 본운동:바벨 끌어당기기,허리 굽혀 덤벨 들기,소파를 이용한 윗몸올리기,옆으로 누워 버티기,달리기,실내 자전거타기,줄넘기,계단 올라갔다 내려오기","M"
"2","KSPO송파별관(어르신)","어르신","일반","65","관리자","1등급","20250224","준비운동:등 스트레칭,엉덩이 스트레칭,어깨 올리기 / 본운동:짐볼 앉아 한발 내딛기,짐볼 앉아 중심 잡기 루틴 운동,스카프 저글링,하프콘 투호,줄 따라 걷기 / 정리운동:복부 스트레칭,팔 교대로 올리기,옆으로 누워 가슴 열기,가슴 스트레칭","M"
"3","양평","성인","일반","50","관리자","3등급","20250224","준비운동:등/어깨 뒤쪽 스트레칭,가슴/어깨 앞쪽 스트레칭,하지 루틴 스트레칭2 / 본운동:앉았다 일어서기,덤벨 옆으로 들어올리기,옆으로 누워 버티기,네발기기 자세에서 다리 위로 뻗어올리기,버피운동 / 정리운동:실내 자전거타기,트레드밀에서 걷기,계단 올라갔다 내려오기,수영","F"
"1","구미","성인","일반","25","관리자","3등급","20250224","준비운동:등/어깨 뒤쪽 스트레칭,허리 스트레칭,하지 루틴 스트레칭2,전신 루틴 스트레칭 / 본운동:달리기,줄넘기,계단 올라갔다 내려오기,계단 뛰어 오르기","M"
"2","KSPO송파별관(어르신)","어르신","일반","76","관리자","2등급","20250224","준비운동:대퇴사두근 스트레칭,대퇴사두근 스트레칭,의자잡고 후방으로 무릎 굽혀 들기 / 본운동:골반 스트레칭2,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","M"
"1","달서","성인","일반","22","관리자","참가","20250224","준비운동:넙다리 뒤쪽 스트레칭,넙다리 안쪽 스트레칭,하지 루틴 스트레칭2","F"
"2","부천","성인","일반","23","관리자","2등급","20250224","준비운동:허리 스트레칭,배스트레칭,옆구리 스트레칭,엉덩이 스트레칭 / 본운동:한발 앞으로 내밀고 앉았다 일어서기,의자에 한 다리 올리고 앉앗다 일어서기,의자에 앉아 다리 뻗어 올리기,윗몸올리기  / 정리운동:달리기","F"
"13","성남","어르신","일반","72","관리자","3등급","20250224","준비운동:전신 루틴 스트레칭 / 본운동:의자에 앉아 다리 뻗어 올리기,앉아서 엉덩관절 굽히기,서서 뒤꿈치 들기 / 정리운동:전신 루틴 스트레칭","F"
"1","강북","성인","일반","23","관리자","참가","20250224","준비운동:유산소 운동 전 동적 루틴 스트레칭,걷기 / 본운동:윗몸 말아 올리기,누워서 다리 들어올리기,달리기,한발 앞으로 내밀고 앉았다 일어서기 / 정리운동:전신 루틴 스트레칭,하지 루틴 스트레칭2","F"
"6","성남","어르신","일반","78","관리자","참가","20250224","준비운동:어깨 스트레칭,몸통 비틀기,고관절 스트레칭 / 본운동:몸 앞으로 굽히기,내전근 스트레칭,대퇴사두근 스트레칭,발가락 폄근 스트레칭","M"
"1","강북","성인","일반","30","관리자","2등급","20250224","준비운동:허리 굽혀 덤벨 들기,바벨 들어 팔꿈치 굽히기,허리 굽혀 덤벨 뒤로 들기 / 본운동:누워서 덤벨 모아들기,엎드려서 다리 차올리기,누워서 배가로근 수축 I,누워서 배가로근 수축 II / 정리운동:앉았다 일어서기,뒤꿈치 들기","F"
"3","천안","성인","일반","25","관리자","1등급","20250224","준비운동:허리 스트레칭,배스트레칭 / 본운동:트레드밀에서 걷기,버피운동 / 정리운동:엉덩이 스트레칭,넙다리 뒤쪽 스트레칭,넙다리 앞쪽 스트레칭,넙다리 안쪽 스트레칭","F"
"2","서구(대전)","성인","일반","29","관리자","3등급","20250224","준비운동:하지 루틴 스트레칭1,상지 루틴 스트레칭 / 본운동:매달려서 다리 들기,앉았다 일어서기,옆으로 누워 버티기,버피운동,점프 팔굽혀펴기,달리기,트레드밀에서 걷기,수영 / 정리운동:넙다리 뒤쪽 스트레칭,넙다리 안쪽 스트레칭,작은 공을 이용한 동적 루틴 스트레칭","F"
"1","사천","성인","일반","58","관리자","참가","20250224","준비운동:하지 루틴 스트레칭1,상지 루틴 스트레칭 / 본운동:턱걸이,원판던지기,스텝퍼 오르내리기,팔벌려뛰기,걷기 / 정리운동:넙다리 뒤쪽 스트레칭,넙다리 안쪽 스트레칭","M"
"1","사천","성인","일반","61","관리자","2등급","20250224","준비운동:윗몸올리기 ,누워서 다리 들어올리기,누워서 다리 좌우로 움직이기,누워서 수직으로 다리 들어올리기","F"
